Source.Name,fSalesPrimaryKey,ProductID,SalesRepID,Location,Date,Units,PercentOfStandardCost,RevenueDiscount,Year
Sales 2014.csv,1,4,6,Germany;Dresden,2/1/2014,145,0.954,0.55,2014
sales 2015.csv,23351,10,6,Germany;Dresden,,118,0.975,0.55,2015
sales 2015.csv,23352,4,5,Germany;Berlin,,111,0.975,0.55,2015
sales 2015.csv,23353,6,5,Germany;Berlin,,110,0.975,0.55,2015
sales 2015.csv,23354,6,1,Czech republic;Prague,,108,0.975,0.55,2015
sales 2015.csv,23355,10,5,Germany;Berlin,,107,0.975,0.55,2015
sales 2015.csv,23356,1,1,Czech republic;Prague,,104,0.975,0.55,2015
sales 2015.csv,23357,11,3,Czech republic;Ostrava,,103,0.975,0.55,2015
sales 2015.csv,23358,5,2,Denmark;Copenhagen,,101,0.975,0.55,2015
sales 2015.csv,23359,9,1,Czech republic;Prague,,100,0.975,0.55,2015
sales 2015.csv,23360,4,5,Germany;Berlin,,99,0.975,0.4,2015
sales 2015.csv,23361,7,7,Germany;Frankfurt,,97,0.975,0.4,2015
sales 2015.csv,23362,7,7,Germany;Frankfurt,,88,0.975,0.4,2015
sales 2015.csv,23363,1,7,Germany;Frankfurt,,84,0.975,0.4,2015
sales 2015.csv,23364,7,7,Germany;Frankfurt,,84,0.975,0.4,2015
sales 2015.csv,23365,9,5,Germany;Berlin,,84,0.975,0.4,2015
sales 2015.csv,23366,2,5,Germany;Berlin,,82,0.975,0.4,2015
sales 2015.csv,23367,2,5,Germany;Berlin,,78,0.975,0.4,2015
sales 2015.csv,23368,9,4,Germany;Frankfurt,,75,0.975,0.15,2015
sales 2015.csv,23369,7,7,Germany;Frankfurt,,72,0.975,0.15,2015
sales 2015.csv,23370,3,7,Germany;Frankfurt,,69,0.975,0.15,2015
sales 2015.csv,23371,4,2,Denmark;Copenhagen,,59,0.975,0.15,2015
sales 2015.csv,23372,5,4,Germany;Frankfurt,,58,0.975,0.15,2015
sales 2015.csv,23373,8,4,Germany;Frankfurt,,58,0.975,0.15,2015
sales 2015.csv,23374,2,1,Czech republic;Prague,,54,0.975,0.15,2015
sales 2015.csv,23375,4,5,Germany;Berlin,,52,0.975,0.15,2015
sales 2015.csv,23376,4,5,Germany;Berlin,,49,0.975,0.15,2015
sales 2015.csv,23377,2,4,Germany;Frankfurt,,46,0.975,0.15,2015
sales 2015.csv,23378,3,5,Germany;Berlin,,46,0.975,0.15,2015
sales 2015.csv,23379,9,5,Germany;Berlin,,45,0.975,0.15,2015
sales 2015.csv,23380,9,2,Denmark;Copenhagen,,43,0.975,0.15,2015
sales 2015.csv,23381,7,5,Germany;Berlin,,41,0.975,0.15,2015
sales 2015.csv,23382,6,4,Germany;Frankfurt,,38,0.975,0.15,2015
sales 2015.csv,23383,4,7,Germany;Frankfurt,,37,0.975,0.15,2015
sales 2015.csv,23384,10,7,Germany;Frankfurt,,33,0.975,0.15,2015
sales 2015.csv,23385,11,7,Germany;Frankfurt,,32,0.975,0.15,2015
sales 2015.csv,23386,6,5,Germany;Berlin,,29,0.975,0.15,2015
sales 2015.csv,23387,7,5,Germany;Berlin,,26,0.975,0.15,2015
sales 2015.csv,23388,8,5,Germany;Berlin,,25,0.975,0.01,2015
sales 2015.csv,23389,2,7,Germany;Frankfurt,,24,0.975,0.01,2015
sales 2015.csv,23390,8,2,Denmark;Copenhagen,,24,0.975,0.01,2015
sales 2015.csv,23391,6,3,Czech republic;Brno,,19,0.975,0.01,2015
sales 2015.csv,23392,5,7,Germany;Frankfurt,,15,0.975,0.01,2015
sales 2015.csv,23393,1,7,Germany;Frankfurt,,3,0.975,0,2015
sales 2015.csv,23394,2,7,Germany;Frankfurt,,2,0.975,0,2015
sales 2015.csv,23395,7,1,Czech republic;Prague,,146,0.963,0.55,2015
sales 2015.csv,23396,6,1,Czech republic;Prague,,145,0.963,0.55,2015
sales 2015.csv,23397,3,5,Germany;Berlin,,145,0.963,0.55,2015
sales 2015.csv,23398,10,2,Denmark;Copenhagen,,139,0.963,0.55,2015
sales 2015.csv,23399,1,5,Germany;Berlin,,127,0.963,0.55,2015
sales 2015.csv,23400,5,7,Germany;Frankfurt,,127,0.963,0.55,2015
sales 2015.csv,23401,2,5,Germany;Berlin,,122,0.963,0.55,2015
sales 2015.csv,23402,11,3,Czech republic;Ostrava,,121,0.963,0.55,2015
sales 2015.csv,23403,9,2,Denmark;Copenhagen,,119,0.963,0.55,2015
sales 2015.csv,23404,1,6,Germany;Dresden,,115,0.963,0.55,2015
sales 2015.csv,23405,2,5,Germany;Berlin,,110,0.963,0.55,2015
sales 2015.csv,23406,3,2,Denmark;Copenhagen,,109,0.963,0.55,2015
sales 2015.csv,23407,3,2,Denmark;Copenhagen,,106,0.963,0.55,2015
sales 2015.csv,23408,8,6,Germany;Dresden,,106,0.963,0.55,2015
sales 2015.csv,23409,2,5,Germany;Berlin,,102,0.963,0.55,2015
sales 2015.csv,23410,5,4,Germany;Frankfurt,,101,0.963,0.55,2015
sales 2015.csv,23411,3,2,Denmark;Copenhagen,,99,0.963,0.4,2015
sales 2015.csv,23412,11,5,Germany;Berlin,,88,0.963,0.4,2015
sales 2015.csv,23413,5,3,Czech republic;Brno,,87,0.963,0.4,2015
sales 2015.csv,23414,7,7,Germany;Frankfurt,,84,0.963,0.4,2015
sales 2015.csv,23415,10,6,Germany;Dresden,,83,0.963,0.4,2015
sales 2015.csv,23416,10,5,Germany;Berlin,,82,0.963,0.4,2015
sales 2015.csv,23417,8,5,Germany;Berlin,,80,0.963,0.4,2015
sales 2015.csv,23418,10,5,Germany;Berlin,,79,0.963,0.4,2015
sales 2015.csv,23419,9,5,Germany;Berlin,,76,0.963,0.4,2015
sales 2015.csv,23420,1,5,Germany;Berlin,,75,0.963,0.15,2015
sales 2015.csv,23421,2,3,Czech republic;Brno,,72,0.963,0.15,2015
sales 2015.csv,23422,8,6,Germany;Dresden,,71,0.963,0.15,2015
sales 2015.csv,23423,5,5,Germany;Berlin,,70,0.963,0.15,2015
sales 2015.csv,23424,11,7,Germany;Frankfurt,,69,0.963,0.15,2015
sales 2015.csv,23425,4,4,Germany;Frankfurt,,67,0.963,0.15,2015
sales 2015.csv,23426,8,6,Germany;Dresden,,66,0.963,0.15,2015
sales 2015.csv,23427,3,7,Germany;Frankfurt,,64,0.963,0.15,2015
sales 2015.csv,23428,2,1,Czech republic;Prague,,64,0.963,0.15,2015
sales 2015.csv,23429,6,5,Germany;Berlin,,57,0.963,0.15,2015
sales 2015.csv,23430,11,5,Germany;Berlin,,54,0.963,0.15,2015
sales 2015.csv,23431,1,7,Germany;Frankfurt,,50,0.963,0.15,2015
sales 2015.csv,23432,7,5,Germany;Berlin,,49,0.963,0.15,2015
sales 2015.csv,23433,8,6,Germany;Dresden,,46,0.963,0.15,2015
sales 2015.csv,23434,6,1,Czech republic;Prague,,45,0.963,0.15,2015
sales 2015.csv,23435,11,6,Germany;Dresden,,42,0.963,0.15,2015
sales 2015.csv,23436,10,7,Germany;Frankfurt,,42,0.963,0.15,2015
sales 2015.csv,23437,5,7,Germany;Frankfurt,,40,0.963,0.15,2015
sales 2015.csv,23438,4,1,Czech republic;Prague,,40,0.963,0.15,2015
sales 2015.csv,23439,4,5,Germany;Berlin,,39,0.963,0.15,2015
sales 2015.csv,23440,5,7,Germany;Frankfurt,,37,0.963,0.15,2015
sales 2015.csv,23441,3,5,Germany;Berlin,,37,0.963,0.15,2015
sales 2015.csv,23442,9,7,Germany;Frankfurt,,34,0.963,0.15,2015
sales 2015.csv,23443,6,5,Germany;Berlin,,31,0.963,0.15,2015
sales 2015.csv,23444,5,5,Germany;Berlin,,31,0.963,0.15,2015
sales 2015.csv,23445,4,5,Germany;Berlin,,29,0.963,0.15,2015
sales 2015.csv,23446,1,5,Germany;Berlin,,25,0.963,0.01,2015
sales 2015.csv,23447,9,5,Germany;Berlin,,20,0.963,0.01,2015
sales 2015.csv,23448,5,1,Czech republic;Prague,,18,0.963,0.01,2015
sales 2015.csv,23449,4,3,Czech republic;Brno,,13,0.963,0.01,2015
sales 2015.csv,23450,5,5,Germany;Berlin,,7,0.963,0,2015
sales 2015.csv,23451,6,7,Germany;Frankfurt,,149,0.972,0.55,2015
sales 2015.csv,23452,8,7,Germany;Frankfurt,,147,0.972,0.55,2015
sales 2015.csv,23453,4,3,Czech republic;Brno,,146,0.972,0.55,2015
sales 2015.csv,23454,1,7,Germany;Frankfurt,,145,0.972,0.55,2015
sales 2015.csv,23455,9,5,Germany;Berlin,,144,0.972,0.55,2015
sales 2015.csv,23456,4,2,Denmark;Copenhagen,,144,0.972,0.55,2015
sales 2015.csv,23457,10,1,Czech republic;Prague,,142,0.972,0.55,2015
sales 2015.csv,23458,1,6,Germany;Dresden,,136,0.972,0.55,2015
sales 2015.csv,23459,5,3,Czech republic;Brno,,135,0.972,0.55,2015
sales 2015.csv,23460,10,3,Czech republic;Ostrava,,133,0.972,0.55,2015
sales 2015.csv,23461,4,6,Germany;Dresden,,131,0.972,0.55,2015
sales 2015.csv,23462,9,4,Germany;Frankfurt,,131,0.972,0.55,2015
sales 2015.csv,23463,6,5,Germany;Berlin,,126,0.972,0.55,2015
sales 2015.csv,23464,2,4,Germany;Frankfurt,,122,0.972,0.55,2015
sales 2015.csv,23465,9,5,Germany;Berlin,,116,0.972,0.55,2015
sales 2015.csv,23466,2,5,Germany;Berlin,,114,0.972,0.55,2015
sales 2015.csv,23467,3,7,Germany;Frankfurt,,114,0.972,0.55,2015
sales 2015.csv,23468,3,5,Germany;Berlin,,95,0.972,0.4,2015
sales 2015.csv,23469,5,1,Czech republic;Prague,,92,0.972,0.4,2015
sales 2015.csv,23470,11,2,Denmark;Copenhagen,,91,0.972,0.4,2015
sales 2015.csv,23471,5,5,Germany;Berlin,,85,0.972,0.4,2015
sales 2015.csv,23472,10,5,Germany;Berlin,,84,0.972,0.4,2015
sales 2015.csv,23473,1,5,Germany;Berlin,,81,0.972,0.4,2015
sales 2015.csv,23474,1,5,Germany;Berlin,,72,0.972,0.15,2015
sales 2015.csv,23475,5,5,Germany;Berlin,,66,0.972,0.15,2015
sales 2015.csv,23476,8,1,Czech republic;Prague,,62,0.972,0.15,2015
sales 2015.csv,23477,6,1,Czech republic;Prague,,58,0.972,0.15,2015
sales 2015.csv,23478,6,7,Germany;Frankfurt,,56,0.972,0.15,2015
sales 2015.csv,23479,5,5,Germany;Berlin,,54,0.972,0.15,2015
sales 2015.csv,23480,5,6,Germany;Dresden,,52,0.972,0.15,2015
sales 2015.csv,23481,9,6,Germany;Dresden,,51,0.972,0.15,2015
sales 2015.csv,23482,8,5,Germany;Berlin,,50,0.972,0.15,2015
sales 2015.csv,23483,1,3,Czech republic;Brno,,38,0.972,0.15,2015
sales 2015.csv,23484,3,7,Germany;Frankfurt,,36,0.972,0.15,2015
sales 2015.csv,23485,11,2,Denmark;Copenhagen,,29,0.972,0.15,2015
sales 2015.csv,23486,6,7,Germany;Frankfurt,,29,0.972,0.15,2015
sales 2015.csv,23487,10,7,Germany;Frankfurt,,26,0.972,0.15,2015
sales 2015.csv,23488,10,6,Germany;Dresden,,25,0.972,0.01,2015
sales 2015.csv,23489,3,2,Denmark;Copenhagen,,25,0.972,0.01,2015
sales 2015.csv,23490,7,5,Germany;Berlin,,21,0.972,0.01,2015
sales 2015.csv,23491,5,3,Czech republic;Brno,,18,0.972,0.01,2015
sales 2015.csv,23492,9,7,Germany;Frankfurt,,18,0.972,0.01,2015
sales 2015.csv,23493,2,3,Czech republic;Brno,,10,0.972,0,2015
sales 2015.csv,23494,7,7,Germany;Frankfurt,,8,0.972,0,2015
sales 2015.csv,23495,9,5,Germany;Berlin,,150,0.973,0.55,2015
sales 2015.csv,23496,3,7,Germany;Frankfurt,,149,0.973,0.55,2015
sales 2015.csv,23497,11,7,Germany;Frankfurt,,138,0.973,0.55,2015
sales 2015.csv,23498,10,5,Germany;Berlin,,135,0.973,0.55,2015
sales 2015.csv,23499,5,2,Denmark;Copenhagen,,133,0.973,0.55,2015
sales 2015.csv,23500,9,4,Germany;Frankfurt,,133,0.973,0.55,2015
sales 2015.csv,23501,6,3,Czech republic;Brno,,132,0.973,0.55,2015
sales 2015.csv,23502,5,7,Germany;Frankfurt,,127,0.973,0.55,2015
sales 2015.csv,23503,11,7,Germany;Frankfurt,,125,0.973,0.55,2015
sales 2015.csv,23504,1,1,Czech republic;Prague,,121,0.973,0.55,2015
sales 2015.csv,23505,4,4,Germany;Frankfurt,,119,0.973,0.55,2015
sales 2015.csv,23506,6,5,Germany;Berlin,,117,0.973,0.55,2015
sales 2015.csv,23507,10,5,Germany;Berlin,,108,0.973,0.55,2015
sales 2015.csv,23508,10,5,Germany;Berlin,,105,0.973,0.55,2015
sales 2015.csv,23509,9,1,Czech republic;Prague,,102,0.973,0.55,2015
sales 2015.csv,23510,9,7,Germany;Frankfurt,,98,0.973,0.4,2015
sales 2015.csv,23511,3,4,Germany;Frankfurt,,98,0.973,0.4,2015
sales 2015.csv,23512,3,7,Germany;Frankfurt,,96,0.973,0.4,2015
sales 2015.csv,23513,4,5,Germany;Berlin,,87,0.973,0.4,2015
sales 2015.csv,23514,8,5,Germany;Berlin,,80,0.973,0.4,2015
sales 2015.csv,23515,3,5,Germany;Berlin,,79,0.973,0.4,2015
sales 2015.csv,23516,3,5,Germany;Berlin,,76,0.973,0.4,2015
sales 2015.csv,23517,11,7,Germany;Frankfurt,,71,0.973,0.15,2015
sales 2015.csv,23518,4,5,Germany;Berlin,,68,0.973,0.15,2015
sales 2015.csv,23519,8,2,Denmark;Copenhagen,,65,0.973,0.15,2015
sales 2015.csv,23520,1,2,Denmark;Copenhagen,,64,0.973,0.15,2015
sales 2015.csv,23521,3,5,Germany;Berlin,,63,0.973,0.15,2015
sales 2015.csv,23522,7,1,Czech republic;Prague,,58,0.973,0.15,2015
sales 2015.csv,23523,2,7,Germany;Frankfurt,,58,0.973,0.15,2015
sales 2015.csv,23524,9,4,Germany;Frankfurt,,55,0.973,0.15,2015
sales 2015.csv,23525,6,3,Czech republic;Brno,,53,0.973,0.15,2015
sales 2015.csv,23526,9,5,Germany;Berlin,,52,0.973,0.15,2015
sales 2015.csv,23527,5,5,Germany;Berlin,,51,0.973,0.15,2015
sales 2015.csv,23528,4,7,Germany;Frankfurt,,48,0.973,0.15,2015
sales 2015.csv,23529,1,5,Germany;Berlin,,46,0.973,0.15,2015
sales 2015.csv,23530,4,5,Germany;Berlin,,45,0.973,0.15,2015
sales 2015.csv,23531,5,7,Germany;Frankfurt,,42,0.973,0.15,2015
sales 2015.csv,23532,6,2,Denmark;Copenhagen,,41,0.973,0.15,2015
sales 2015.csv,23533,2,5,Germany;Berlin,,37,0.973,0.15,2015
sales 2015.csv,23534,6,2,Denmark;Copenhagen,,35,0.973,0.15,2015
sales 2015.csv,23535,9,5,Germany;Berlin,,33,0.973,0.15,2015
sales 2015.csv,23536,8,7,Germany;Frankfurt,,29,0.973,0.15,2015
sales 2015.csv,23537,9,5,Germany;Berlin,,28,0.973,0.15,2015
sales 2015.csv,23538,11,5,Germany;Berlin,,27,0.973,0.15,2015
sales 2015.csv,23539,5,5,Germany;Berlin,,21,0.973,0.01,2015
sales 2015.csv,23540,5,7,Germany;Frankfurt,,16,0.973,0.01,2015
sales 2015.csv,23541,4,5,Germany;Berlin,,16,0.973,0.01,2015
sales 2015.csv,23542,8,7,Germany;Frankfurt,,13,0.973,0.01,2015
sales 2015.csv,23543,7,7,Germany;Frankfurt,,4,0.973,0,2015
sales 2015.csv,23544,11,3,Czech republic;Ostrava,,1,0.973,0,2015
sales 2015.csv,23545,2,7,Germany;Frankfurt,,150,0.975,0.55,2015
sales 2015.csv,23546,8,5,Germany;Berlin,,149,0.975,0.55,2015
sales 2015.csv,23547,5,7,Germany;Frankfurt,,148,0.975,0.55,2015
sales 2015.csv,23548,11,1,Czech republic;Prague,,147,0.975,0.55,2015
sales 2015.csv,23549,4,4,Germany;Frankfurt,,145,0.975,0.55,2015
sales 2015.csv,23550,7,1,Czech republic;Prague,,144,0.975,0.55,2015
sales 2015.csv,23551,10,5,Germany;Berlin,,141,0.975,0.55,2015
sales 2015.csv,23552,8,5,Germany;Berlin,,139,0.975,0.55,2015
sales 2015.csv,23553,2,7,Germany;Frankfurt,,129,0.975,0.55,2015
sales 2015.csv,23554,3,7,Germany;Frankfurt,,129,0.975,0.55,2015
sales 2015.csv,23555,8,2,Denmark;Copenhagen,,123,0.975,0.55,2015
sales 2015.csv,23556,11,7,Germany;Frankfurt,,120,0.975,0.55,2015
sales 2015.csv,23557,10,7,Germany;Frankfurt,,115,0.975,0.55,2015
sales 2015.csv,23558,10,3,Czech republic;Ostrava,,114,0.975,0.55,2015
sales 2015.csv,23559,10,4,Germany;Frankfurt,,113,0.975,0.55,2015
sales 2015.csv,23560,11,2,Denmark;Copenhagen,,111,0.975,0.55,2015
sales 2015.csv,23561,4,2,Denmark;Copenhagen,,110,0.975,0.55,2015
sales 2015.csv,23562,11,5,Germany;Berlin,,109,0.975,0.55,2015
sales 2015.csv,23563,5,5,Germany;Berlin,,108,0.975,0.55,2015
sales 2015.csv,23564,6,1,Czech republic;Prague,,108,0.975,0.55,2015
sales 2015.csv,23565,10,2,Denmark;Copenhagen,,99,0.975,0.4,2015
sales 2015.csv,23566,5,2,Denmark;Copenhagen,,97,0.975,0.4,2015
sales 2015.csv,23567,8,7,Germany;Frankfurt,,97,0.975,0.4,2015
sales 2015.csv,23568,8,6,Germany;Dresden,,94,0.975,0.4,2015
sales 2015.csv,23569,9,5,Germany;Berlin,,92,0.975,0.4,2015
sales 2015.csv,23570,7,3,Czech republic;Ostrava,,88,0.975,0.4,2015
sales 2015.csv,23571,2,5,Germany;Berlin,,87,0.975,0.4,2015
sales 2015.csv,23572,9,5,Germany;Berlin,,86,0.975,0.4,2015
sales 2015.csv,23573,6,7,Germany;Frankfurt,,81,0.975,0.4,2015
sales 2015.csv,23574,5,5,Germany;Berlin,,79,0.975,0.4,2015
sales 2015.csv,23575,3,5,Germany;Berlin,,73,0.975,0.15,2015
sales 2015.csv,23576,7,5,Germany;Berlin,,65,0.975,0.15,2015
sales 2015.csv,23577,8,7,Germany;Frankfurt,,63,0.975,0.15,2015
sales 2015.csv,23578,10,5,Germany;Berlin,,62,0.975,0.15,2015
sales 2015.csv,23579,3,5,Germany;Berlin,,61,0.975,0.15,2015
sales 2015.csv,23580,9,7,Germany;Frankfurt,,59,0.975,0.15,2015
sales 2015.csv,23581,3,5,Germany;Berlin,,56,0.975,0.15,2015
sales 2015.csv,23582,4,7,Germany;Frankfurt,,53,0.975,0.15,2015
sales 2015.csv,23583,4,7,Germany;Frankfurt,,51,0.975,0.15,2015
sales 2015.csv,23584,2,2,Denmark;Copenhagen,,50,0.975,0.15,2015
sales 2015.csv,23585,5,5,Germany;Berlin,,46,0.975,0.15,2015
sales 2015.csv,23586,2,7,Germany;Frankfurt,,46,0.975,0.15,2015
sales 2015.csv,23587,6,6,Germany;Dresden,,45,0.975,0.15,2015
sales 2015.csv,23588,9,5,Germany;Berlin,,43,0.975,0.15,2015
sales 2015.csv,23589,9,2,Denmark;Copenhagen,,41,0.975,0.15,2015
sales 2015.csv,23590,7,6,Germany;Dresden,,40,0.975,0.15,2015
sales 2015.csv,23591,11,3,Czech republic;Ostrava,,37,0.975,0.15,2015
sales 2015.csv,23592,7,5,Germany;Berlin,,36,0.975,0.15,2015
sales 2015.csv,23593,6,6,Germany;Dresden,,34,0.975,0.15,2015
sales 2015.csv,23594,1,6,Germany;Dresden,,33,0.975,0.15,2015
sales 2015.csv,23595,7,5,Germany;Berlin,,32,0.975,0.15,2015
sales 2015.csv,23596,6,2,Denmark;Copenhagen,,32,0.975,0.15,2015
sales 2015.csv,23597,6,7,Germany;Frankfurt,,28,0.975,0.15,2015
sales 2015.csv,23598,5,7,Germany;Frankfurt,,26,0.975,0.15,2015
sales 2015.csv,23599,7,5,Germany;Berlin,,25,0.975,0.01,2015
sales 2015.csv,23600,2,7,Germany;Frankfurt,,23,0.975,0.01,2015
sales 2015.csv,23601,8,5,Germany;Berlin,,21,0.975,0.01,2015
sales 2015.csv,23602,5,5,Germany;Berlin,,12,0.975,0.01,2015
sales 2015.csv,23603,9,5,Germany;Berlin,,12,0.975,0.01,2015
sales 2015.csv,23604,8,1,Czech republic;Prague,,6,0.975,0,2015
sales 2015.csv,23605,4,7,Germany;Frankfurt,,146,0.965,0.55,2015
sales 2015.csv,23606,6,3,Czech republic;Brno,,143,0.965,0.55,2015
sales 2015.csv,23607,3,5,Germany;Berlin,,142,0.965,0.55,2015
sales 2015.csv,23608,5,7,Germany;Frankfurt,,142,0.965,0.55,2015
sales 2015.csv,23609,1,2,Denmark;Copenhagen,,142,0.965,0.55,2015
sales 2015.csv,23610,7,6,Germany;Dresden,,119,0.965,0.55,2015
sales 2015.csv,23611,7,5,Germany;Berlin,,116,0.965,0.55,2015
sales 2015.csv,23612,9,7,Germany;Frankfurt,,112,0.965,0.55,2015
sales 2015.csv,23613,6,6,Germany;Dresden,,109,0.965,0.55,2015
sales 2015.csv,23614,7,7,Germany;Frankfurt,,103,0.965,0.55,2015
sales 2015.csv,23615,1,7,Germany;Frankfurt,,102,0.965,0.55,2015
sales 2015.csv,23616,7,5,Germany;Berlin,,100,0.965,0.55,2015
sales 2015.csv,23617,9,1,Czech republic;Prague,,97,0.965,0.4,2015
sales 2015.csv,23618,8,7,Germany;Frankfurt,,95,0.965,0.4,2015
sales 2015.csv,23619,11,3,Czech republic;Ostrava,,93,0.965,0.4,2015
sales 2015.csv,23620,7,3,Czech republic;Ostrava,,83,0.965,0.4,2015
sales 2015.csv,23621,1,2,Denmark;Copenhagen,,80,0.965,0.4,2015
sales 2015.csv,23622,7,7,Germany;Frankfurt,,78,0.965,0.4,2015
sales 2015.csv,23623,4,6,Germany;Dresden,,77,0.965,0.4,2015
sales 2015.csv,23624,6,5,Germany;Berlin,,76,0.965,0.4,2015
sales 2015.csv,23625,11,5,Germany;Berlin,,71,0.965,0.15,2015
sales 2015.csv,23626,3,5,Germany;Berlin,,70,0.965,0.15,2015
sales 2015.csv,23627,6,5,Germany;Berlin,,69,0.965,0.15,2015
sales 2015.csv,23628,8,5,Germany;Berlin,,68,0.965,0.15,2015
sales 2015.csv,23629,9,7,Germany;Frankfurt,,67,0.965,0.15,2015
sales 2015.csv,23630,3,1,Czech republic;Prague,,62,0.965,0.15,2015
sales 2015.csv,23631,10,3,Czech republic;Ostrava,,56,0.965,0.15,2015
sales 2015.csv,23632,9,5,Germany;Berlin,,52,0.965,0.15,2015
sales 2015.csv,23633,8,5,Germany;Berlin,,44,0.965,0.15,2015
sales 2015.csv,23634,8,7,Germany;Frankfurt,,41,0.965,0.15,2015
sales 2015.csv,23635,3,5,Germany;Berlin,,39,0.965,0.15,2015
sales 2015.csv,23636,1,7,Germany;Frankfurt,,38,0.965,0.15,2015
sales 2015.csv,23637,9,2,Denmark;Copenhagen,,38,0.965,0.15,2015
sales 2015.csv,23638,5,7,Germany;Frankfurt,,34,0.965,0.15,2015
sales 2015.csv,23639,1,5,Germany;Berlin,,21,0.965,0.01,2015
sales 2015.csv,23640,9,5,Germany;Berlin,,19,0.965,0.01,2015
sales 2015.csv,23641,3,7,Germany;Frankfurt,,17,0.965,0.01,2015
sales 2015.csv,23642,1,5,Germany;Berlin,,17,0.965,0.01,2015
sales 2015.csv,23643,9,5,Germany;Berlin,,14,0.965,0.01,2015
sales 2015.csv,23644,10,5,Germany;Berlin,,8,0.965,0,2015
sales 2015.csv,23645,3,1,Czech republic;Prague,,7,0.965,0,2015
sales 2015.csv,23646,1,4,Germany;Frankfurt,,3,0.965,0,2015
sales 2015.csv,23647,3,5,Germany;Berlin,,2,0.965,0,2015
sales 2015.csv,23648,7,6,Germany;Dresden,1/12/2015,150,0.97,0.55,2015
sales 2015.csv,23649,1,3,Czech republic;Brno,1/12/2015,150,0.97,0.55,2015
sales 2015.csv,23650,8,3,Czech republic;Ostrava,1/12/2015,148,0.97,0.55,2015
sales 2015.csv,23651,7,5,Germany;Berlin,1/12/2015,146,0.97,0.55,2015
sales 2015.csv,23652,4,5,Germany;Berlin,1/12/2015,145,0.97,0.55,2015
sales 2015.csv,23653,10,4,Germany;Frankfurt,1/12/2015,145,0.97,0.55,2015
sales 2015.csv,23654,8,2,Denmark;Copenhagen,1/12/2015,140,0.97,0.55,2015
sales 2015.csv,23655,6,7,Germany;Frankfurt,1/12/2015,130,0.97,0.55,2015
sales 2015.csv,23656,1,4,Germany;Frankfurt,1/12/2015,128,0.97,0.55,2015
sales 2015.csv,23657,5,2,Denmark;Copenhagen,1/12/2015,127,0.97,0.55,2015
sales 2015.csv,23658,3,6,Germany;Dresden,1/12/2015,127,0.97,0.55,2015
sales 2015.csv,23659,9,7,Germany;Frankfurt,1/12/2015,118,0.97,0.55,2015
sales 2015.csv,23660,3,4,Germany;Frankfurt,1/12/2015,116,0.97,0.55,2015
sales 2015.csv,23661,2,7,Germany;Frankfurt,1/12/2015,116,0.97,0.55,2015
sales 2015.csv,23662,2,7,Germany;Frankfurt,1/12/2015,113,0.97,0.55,2015
sales 2015.csv,23663,9,7,Germany;Frankfurt,1/12/2015,113,0.97,0.55,2015
sales 2015.csv,23664,11,4,Germany;Frankfurt,1/12/2015,113,0.97,0.55,2015
sales 2015.csv,23665,9,5,Germany;Berlin,1/12/2015,101,0.97,0.55,2015
sales 2015.csv,23666,4,7,Germany;Frankfurt,1/12/2015,95,0.97,0.4,2015
sales 2015.csv,23667,2,5,Germany;Berlin,1/12/2015,95,0.97,0.4,2015
sales 2015.csv,23668,7,6,Germany;Dresden,1/12/2015,93,0.97,0.4,2015
sales 2015.csv,23669,1,2,Denmark;Copenhagen,1/12/2015,87,0.97,0.4,2015
sales 2015.csv,23670,6,4,Germany;Frankfurt,1/12/2015,84,0.97,0.4,2015
sales 2015.csv,23671,3,1,Czech republic;Prague,1/12/2015,83,0.97,0.4,2015
sales 2015.csv,23672,7,7,Germany;Frankfurt,1/12/2015,82,0.97,0.4,2015
sales 2015.csv,23673,10,3,Czech republic;Ostrava,1/12/2015,81,0.97,0.4,2015
sales 2015.csv,23674,6,5,Germany;Berlin,1/12/2015,74,0.97,0.15,2015
sales 2015.csv,23675,1,4,Germany;Frankfurt,1/12/2015,70,0.97,0.15,2015
sales 2015.csv,23676,6,1,Czech republic;Prague,1/12/2015,69,0.97,0.15,2015
sales 2015.csv,23677,2,6,Germany;Dresden,1/12/2015,68,0.97,0.15,2015
sales 2015.csv,23678,10,5,Germany;Berlin,1/12/2015,63,0.97,0.15,2015
sales 2015.csv,23679,4,5,Germany;Berlin,1/12/2015,56,0.97,0.15,2015
sales 2015.csv,23680,4,1,Czech republic;Prague,1/12/2015,53,0.97,0.15,2015
sales 2015.csv,23681,5,5,Germany;Berlin,1/12/2015,50,0.97,0.15,2015
sales 2015.csv,23682,11,7,Germany;Frankfurt,1/12/2015,47,0.97,0.15,2015
sales 2015.csv,23683,9,7,Germany;Frankfurt,1/12/2015,39,0.97,0.15,2015
sales 2015.csv,23684,6,5,Germany;Berlin,1/12/2015,38,0.97,0.15,2015
sales 2015.csv,23685,8,4,Germany;Frankfurt,1/12/2015,36,0.97,0.15,2015
sales 2015.csv,23686,11,6,Germany;Dresden,1/12/2015,29,0.97,0.15,2015
sales 2015.csv,23687,3,7,Germany;Frankfurt,1/12/2015,26,0.97,0.15,2015
sales 2015.csv,23688,3,3,Czech republic;Brno,1/12/2015,22,0.97,0.01,2015
sales 2015.csv,23689,9,4,Germany;Frankfurt,1/12/2015,18,0.97,0.01,2015
sales 2015.csv,23690,1,2,Denmark;Copenhagen,1/12/2015,16,0.97,0.01,2015
